location,datetime,tempmax,dew,humidity,solarradiation
thimbirigasyaya,2016-07-30,30.1,23.9,79.4,181.9
thimbirigasyaya,2016-07-31,30.1,23.7,77.4,203
thimbirigasyaya,2016-08-01,29.7,23.9,78.6,202.8
thimbirigasyaya,2016-08-02,30.1,23.5,76,235.6
thimbirigasyaya,2016-08-03,30.1,23.5,75.6,226.8
thimbirigasyaya,2016-08-04,30.2,23.8,77,211.4
thimbirigasyaya,2016-08-05,31.1,23.9,76.1,232.6
thimbirigasyaya,2016-08-06,30.7,23.7,73.8,271.3
thimbirigasyaya,2016-08-07,30.7,23.7,75.3,258
thimbirigasyaya,2016-08-08,30.2,23.9,76.4,239.2
thimbirigasyaya,2016-08-09,29.1,24,77.3,218.9
thimbirigasyaya,2016-08-10,30.7,23.4,73.1,251.4
thimbirigasyaya,2016-08-11,30.7,23.5,74.4,246.1
thimbirigasyaya,2016-08-12,30.1,23.6,74.9,197.6
thimbirigasyaya,2016-08-13,30.8,23.6,74.7,210.1
thimbirigasyaya,2016-08-14,30.6,24.1,77.4,209.8
thimbirigasyaya,2016-08-15,30.2,23.8,76.2,195.4
thimbirigasyaya,2016-08-16,30.1,23.7,75.5,207.9
thimbirigasyaya,2016-08-17,30.1,23.2,72.4,220.7
thimbirigasyaya,2016-08-18,30.9,23.4,74.2,220
thimbirigasyaya,2016-08-19,30.2,23.3,73.9,233.2
thimbirigasyaya,2016-08-20,30.1,23.4,75.3,219.7
thimbirigasyaya,2016-08-21,30.2,24,77.7,218
thimbirigasyaya,2016-08-22,29.1,24,80.2,184
thimbirigasyaya,2016-08-23,30.1,23.9,78.7,203.5
thimbirigasyaya,2016-08-24,30.1,23.6,76.2,232.6
thimbirigasyaya,2016-08-25,29.4,23.3,76.6,196.1
thimbirigasyaya,2016-08-26,29.7,23.4,77.5,196.9
thimbirigasyaya,2016-08-27,30.1,23.5,77.4,178.5
thimbirigasyaya,2016-08-28,30.1,23.4,76.5,224.7
thimbirigasyaya,2016-08-29,29.9,23.5,77,250.7
thimbirigasyaya,2016-08-30,30.2,23.6,77.4,201.1
thimbirigasyaya,2016-08-31,31.1,23.3,75.9,183.5
thimbirigasyaya,2016-09-01,30.1,23.4,78.5,188.5
thimbirigasyaya,2016-09-02,28.1,22.8,77.2,147.5
thimbirigasyaya,2016-09-03,30.1,23.1,76.8,170.5
thimbirigasyaya,2016-09-04,29.1,23.3,77.6,184.6
thimbirigasyaya,2016-09-05,30.1,23.4,76.4,249.2
thimbirigasyaya,2016-09-06,30.1,23.2,76,230.1
thimbirigasyaya,2016-09-07,29.4,22.5,73.9,232
thimbirigasyaya,2016-09-08,29.1,22.2,73.6,197.4
thimbirigasyaya,2016-09-09,30.6,22.8,75,236.2
thimbirigasyaya,2016-09-10,30.1,23.2,75.1,203.1
thimbirigasyaya,2016-09-11,29.9,23.1,75.5,237.3
thimbirigasyaya,2016-09-12,30,23.3,76.7,226.6
thimbirigasyaya,2016-09-13,30.1,23.6,77.8,229.3
thimbirigasyaya,2016-09-14,29.1,23.5,78.5,217.7
thimbirigasyaya,2016-09-15,29.4,23.8,78.9,219.9
thimbirigasyaya,2016-09-16,30.1,23.4,76.2,242.9
thimbirigasyaya,2016-09-17,30.1,23.5,76.7,218.3
thimbirigasyaya,2016-09-18,30.1,23.8,79.6,175.3
thimbirigasyaya,2016-09-19,29.4,23.4,77.6,214.4
thimbirigasyaya,2016-09-20,30.2,23.5,77.1,199.9
thimbirigasyaya,2016-09-21,30,23.4,76.4,233.7
thimbirigasyaya,2016-09-22,29.6,23.3,76.6,252.9
thimbirigasyaya,2016-09-23,29.8,23.4,77.3,222.1
thimbirigasyaya,2016-09-24,30.1,23.3,75.8,244.2
thimbirigasyaya,2016-09-25,30.4,23.5,76.5,233
thimbirigasyaya,2016-09-26,30.3,23.5,76.1,228.2
thimbirigasyaya,2016-09-27,30.6,23.6,77.3,220.2
thimbirigasyaya,2016-09-28,30.1,23.8,77.4,201
thimbirigasyaya,2016-09-29,30.1,23.8,77.6,192.7
thimbirigasyaya,2016-09-30,30.1,23.7,77.1,219.1
thimbirigasyaya,2016-10-01,30.1,23,73,233.2
thimbirigasyaya,2016-10-02,30.6,23.2,74.4,224
thimbirigasyaya,2016-10-03,30.4,23.3,77.1,213.4
thimbirigasyaya,2016-10-04,31.1,23.3,77.1,232.6
thimbirigasyaya,2016-10-05,30.7,23.5,74.4,217.8
thimbirigasyaya,2016-10-06,30.7,22.9,70.8,240.1
thimbirigasyaya,2016-10-07,30.1,21.8,68.1,253.7
thimbirigasyaya,2016-10-08,31.6,22.4,71.4,236.8
thimbirigasyaya,2016-10-09,30.4,23.8,76.5,194.6
thimbirigasyaya,2016-10-10,31.4,22.9,71.7,234.5
thimbirigasyaya,2016-10-11,30.8,22.6,70.2,265.8
thimbirigasyaya,2016-10-12,30.9,23,71.4,237.6
thimbirigasyaya,2016-10-13,31.2,23.5,73.8,234.9
thimbirigasyaya,2016-10-14,30.8,23.5,74.6,225.4
thimbirigasyaya,2016-10-15,30.9,23.7,76.8,219.2
thimbirigasyaya,2016-10-16,30.5,24.1,85.1,216.8
thimbirigasyaya,2016-10-17,30.4,23.5,78.8,222.4
thimbirigasyaya,2016-10-18,31.1,24,77.7,234.4
thimbirigasyaya,2016-10-19,30.1,23.7,79.2,198
thimbirigasyaya,2016-10-20,30.7,23.7,79.4,217.6
thimbirigasyaya,2016-10-21,30.2,23.3,74.4,217.4
thimbirigasyaya,2016-10-22,30.1,23.6,79.5,210.4
thimbirigasyaya,2016-10-23,29.3,24,80.5,187.4
thimbirigasyaya,2016-10-24,29.3,23.5,81.9,143.5
thimbirigasyaya,2016-10-25,30.1,23.3,81,180.3
thimbirigasyaya,2016-10-26,30.1,23.4,80,231.5
thimbirigasyaya,2016-10-27,30.2,23.5,80.3,232.6
thimbirigasyaya,2016-10-28,30.1,23.3,77.3,233.7
thimbirigasyaya,2016-10-29,30.7,23.7,76.8,189.3
thimbirigasyaya,2016-10-30,30.1,24.1,80.1,193.1
thimbirigasyaya,2016-10-31,30.2,24.1,83.4,183.3
thimbirigasyaya,2016-11-01,30.3,23.7,85,155.9
thimbirigasyaya,2016-11-02,30.3,23.4,83.6,188.5
thimbirigasyaya,2016-11-03,28.8,23.1,83.5,111.4
thimbirigasyaya,2016-11-04,29.1,23.1,87.2,89.7
thimbirigasyaya,2016-11-05,29.1,23.8,89,179.1
thimbirigasyaya,2016-11-06,26.1,23.5,90.3,137.6
thimbirigasyaya,2016-11-07,31.2,23.2,79.6,224.9
thimbirigasyaya,2016-11-08,30.4,23.4,78.6,236.8
thimbirigasyaya,2016-11-09,30.2,22.8,77.8,239.4
thimbirigasyaya,2016-11-10,31.1,22.3,75.5,249.1
thimbirigasyaya,2016-11-11,30.1,23.5,79.8,235.5
thimbirigasyaya,2016-11-12,30.8,23.9,81.8,185
thimbirigasyaya,2016-11-13,30.4,23.7,82.4,173.6
thimbirigasyaya,2016-11-14,31.8,23.8,82.2,213.9
thimbirigasyaya,2016-11-15,30.5,24,83.9,205.5
thimbirigasyaya,2016-11-16,32.1,23,83.6,201.3
thimbirigasyaya,2016-11-17,31.1,23.3,86.6,148.1
thimbirigasyaya,2016-11-18,31.1,23.3,84,215.8
thimbirigasyaya,2016-11-19,29.2,23.7,86.7,83.6
thimbirigasyaya,2016-11-20,28.1,23.7,85.3,120.5
thimbirigasyaya,2016-11-21,30.2,23.3,83.1,118
thimbirigasyaya,2016-11-22,31.1,24,86.1,166.8
thimbirigasyaya,2016-11-23,31.1,23.9,83.5,199.9
thimbirigasyaya,2016-11-24,32.2,22.7,75.3,220.2
thimbirigasyaya,2016-11-25,32,22.5,73,238.1
thimbirigasyaya,2016-11-26,31.2,22.9,76.7,158.5
thimbirigasyaya,2016-11-27,31.1,21.8,74.7,258
thimbirigasyaya,2016-11-28,29.6,21.5,76.4,229.3
thimbirigasyaya,2016-11-29,29.1,21.1,74.9,134.7
thimbirigasyaya,2016-11-30,28.7,21.5,76.2,120.7
thimbirigasyaya,2016-12-01,30.1,20.6,69.9,163
thimbirigasyaya,2016-12-02,30.9,22.3,75.2,218.4
thimbirigasyaya,2016-12-03,31.1,22.2,75.6,244.9
thimbirigasyaya,2016-12-04,30.7,23.5,80.1,218.6
thimbirigasyaya,2016-12-05,33.1,22.5,74.9,258.2
thimbirigasyaya,2016-12-06,32.7,20.3,65.7,249.2
thimbirigasyaya,2016-12-07,31.3,21.8,73.4,221.8
thimbirigasyaya,2016-12-08,31.1,23.5,78.6,203.1
thimbirigasyaya,2016-12-09,30.4,23.1,77.9,178.4
thimbirigasyaya,2016-12-10,30.1,23.9,82.4,207.4
thimbirigasyaya,2016-12-11,31.1,23.1,76.3,207.3
thimbirigasyaya,2016-12-12,31.1,22.4,68.8,212.4
thimbirigasyaya,2016-12-13,30.8,21.5,66.3,183.3
thimbirigasyaya,2016-12-14,30.3,20.9,68.6,188.4
thimbirigasyaya,2016-12-15,31.1,21.1,69.8,248.5
thimbirigasyaya,2016-12-16,32.1,22.3,75.8,225.6
thimbirigasyaya,2016-12-17,32.1,22.5,74.5,220.2
thimbirigasyaya,2016-12-18,32.1,21,68.7,232.6
thimbirigasyaya,2016-12-19,30.1,21.7,75.3,173.6
thimbirigasyaya,2016-12-20,30.6,23.6,79.4,180.6
thimbirigasyaya,2016-12-21,31.1,23.5,78.6,214.2
thimbirigasyaya,2016-12-22,31.1,22.6,75.3,233.2
thimbirigasyaya,2016-12-23,31.7,19,65.3,271.2
thimbirigasyaya,2016-12-24,29.1,18.6,69.6,273.7
thimbirigasyaya,2016-12-25,29.6,18.4,69.2,268.9
thimbirigasyaya,2016-12-26,31.1,21.3,74.1,247
thimbirigasyaya,2016-12-27,32.4,23.1,79.7,165.6
thimbirigasyaya,2016-12-28,31.1,23.6,86.1,187.1
thimbirigasyaya,2016-12-29,30.5,22.8,80.6,190.8
thimbirigasyaya,2016-12-30,32.1,21,70.8,241
thimbirigasyaya,2016-12-31,32.1,20.9,68.1,244
thimbirigasyaya,2017-01-01,32.1,21.5,71.6,215.2
thimbirigasyaya,2017-01-02,31.1,21.8,73.3,232.2
thimbirigasyaya,2017-01-03,32.1,21.8,71.5,211.5
thimbirigasyaya,2017-01-04,30.3,20.6,72.1,269.5
thimbirigasyaya,2017-01-05,30.1,18.6,68.1,275.1
thimbirigasyaya,2017-01-06,32.1,18.7,67.2,266.7
thimbirigasyaya,2017-01-07,32.1,18,64,276.6
thimbirigasyaya,2017-01-08,33.1,15.6,58.4,283
thimbirigasyaya,2017-01-09,31.1,17.3,63.7,267.2
thimbirigasyaya,2017-01-10,30.6,18.7,68.3,273.3
thimbirigasyaya,2017-01-11,30.1,20.3,73.4,274.1
thimbirigasyaya,2017-01-12,32.5,19.7,72.1,262.4
thimbirigasyaya,2017-01-13,33.1,17.4,62.3,271.3
thimbirigasyaya,2017-01-14,32.1,18,64.4,225.6
thimbirigasyaya,2017-01-15,33.1,18.6,62.1,261.1
thimbirigasyaya,2017-01-16,33.1,19.2,62.3,269.8
thimbirigasyaya,2017-01-17,31.1,17.6,60.5,279.9
thimbirigasyaya,2017-01-18,33.1,16.8,56.8,255.1
thimbirigasyaya,2017-01-19,33.1,19.4,64.7,230.8
thimbirigasyaya,2017-01-20,30.3,21.1,72.7,186
thimbirigasyaya,2017-01-21,32.1,22.8,78.9,231.4
thimbirigasyaya,2017-01-22,31.1,22.5,77.1,116.6
thimbirigasyaya,2017-01-23,30.1,22.3,78.2,127.8
thimbirigasyaya,2017-01-24,28.1,21.8,82.6,91.2
thimbirigasyaya,2017-01-25,31.1,22.7,79.5,171
thimbirigasyaya,2017-01-26,32.5,22.9,77.2,209.8
thimbirigasyaya,2017-01-27,27.7,23.5,89.8,57.7
thimbirigasyaya,2017-01-28,30.1,22.7,79.9,218.1
thimbirigasyaya,2017-01-29,33.1,23,81.3,244.4
thimbirigasyaya,2017-01-30,31.1,23.1,81.3,203.4
thimbirigasyaya,2017-01-31,32.1,21.9,74.9,253.7
thimbirigasyaya,2017-02-01,32,20.8,72.2,280.4
thimbirigasyaya,2017-02-02,32.1,19.2,66.6,281.3
thimbirigasyaya,2017-02-03,33.2,17.5,58.5,291.8
thimbirigasyaya,2017-02-04,32.1,16.9,59.4,269
thimbirigasyaya,2017-02-05,30.1,18.6,64.4,257.9
thimbirigasyaya,2017-02-06,31.1,18.8,64.3,286.3
thimbirigasyaya,2017-02-07,30.1,17.9,64.6,289.7
thimbirigasyaya,2017-02-08,29.1,19.8,71.8,265.1
thimbirigasyaya,2017-02-09,30.1,19.6,69.6,256.7
thimbirigasyaya,2017-02-10,30.1,19.7,68.3,270.4
thimbirigasyaya,2017-02-11,31.1,20.2,68.5,276.9
thimbirigasyaya,2017-02-12,31.1,19.2,63.6,269
thimbirigasyaya,2017-02-13,34.1,20,65.5,262.4
thimbirigasyaya,2017-02-14,34.1,22.1,75.1,224.9
thimbirigasyaya,2017-02-15,34.1,21.7,68.1,242.2
thimbirigasyaya,2017-02-16,34.6,19.4,59.3,275.6
thimbirigasyaya,2017-02-17,34.1,19.7,61.2,263.7
thimbirigasyaya,2017-02-18,33.1,21.4,69.6,248.9
thimbirigasyaya,2017-02-19,32.1,22.6,76.9,172.5
thimbirigasyaya,2017-02-20,32.1,21.6,72.8,186.5
thimbirigasyaya,2017-02-21,30.1,22.7,77.4,254.1
thimbirigasyaya,2017-02-22,30.1,22.8,77.2,258.6
thimbirigasyaya,2017-02-23,31.1,22.6,74.2,250.5
thimbirigasyaya,2017-02-24,31.1,22.8,76,249.1
thimbirigasyaya,2017-02-25,31.1,22.7,76.9,240.8
thimbirigasyaya,2017-02-26,28.7,22.5,79.4,67.3
thimbirigasyaya,2017-02-27,29.4,22.1,75.2,190.1
thimbirigasyaya,2017-02-28,30.1,22.9,79,199.6
thimbirigasyaya,2017-03-01,30.1,22,76.8,154.7
thimbirigasyaya,2017-03-02,33.1,22.2,74.8,208.6
thimbirigasyaya,2017-03-03,31.1,22.6,76.2,243.9
thimbirigasyaya,2017-03-04,30.1,23.3,79.7,225.8
thimbirigasyaya,2017-03-05,32.1,22.7,73.5,261.7
thimbirigasyaya,2017-03-06,31.1,23.7,74.6,270.8
thimbirigasyaya,2017-03-07,31.1,23.6,73.7,250.9
thimbirigasyaya,2017-03-08,31.2,23.6,77.3,242.5
thimbirigasyaya,2017-03-09,31.1,23.8,78.7,261.1
thimbirigasyaya,2017-03-10,30.9,23.3,81.5,216
thimbirigasyaya,2017-03-11,30.1,23.3,82.8,168
thimbirigasyaya,2017-03-12,31.1,23.4,78.2,253.8
thimbirigasyaya,2017-03-13,31.4,23.4,78.9,242.6
thimbirigasyaya,2017-03-14,31.1,23.1,78.6,230
thimbirigasyaya,2017-03-15,32.1,22.8,82.3,247.7
thimbirigasyaya,2017-03-16,30.2,22.8,80.8,223.2
thimbirigasyaya,2017-03-17,31.1,23.1,77.3,276.2
thimbirigasyaya,2017-03-18,31.2,23.8,76.4,259.6
thimbirigasyaya,2017-03-19,32.2,24,76.2,256.1
thimbirigasyaya,2017-03-20,32.2,23.9,77,246.4
thimbirigasyaya,2017-03-21,31.2,23.7,75.3,263.4
thimbirigasyaya,2017-03-22,32.1,24.1,77.4,299.1
thimbirigasyaya,2017-03-23,32.1,23.2,74.5,284.7
thimbirigasyaya,2017-03-24,32.1,22.3,69.9,286.7
thimbirigasyaya,2017-03-25,31.1,22.1,69.8,251.2
thimbirigasyaya,2017-03-26,31.1,21.5,69.5,267.4
thimbirigasyaya,2017-03-27,31.1,22.2,70.1,214.9
thimbirigasyaya,2017-03-28,32.5,23.2,74,230.8
thimbirigasyaya,2017-03-29,31.7,23.7,80.3,229.3
thimbirigasyaya,2017-03-30,32.5,23.8,78.2,258.9
thimbirigasyaya,2017-03-31,31.4,24.4,79.3,250.8
thimbirigasyaya,2017-04-01,32.1,24.6,78.3,255.3
thimbirigasyaya,2017-04-02,32.1,23.8,74.9,237.4
thimbirigasyaya,2017-04-03,32.2,24.1,75.9,239.9
thimbirigasyaya,2017-04-04,32.1,23.9,76.3,228.1
thimbirigasyaya,2017-04-05,32.2,24.5,76.3,246.3
thimbirigasyaya,2017-04-06,32.1,24.7,76,252.2
thimbirigasyaya,2017-04-07,32.4,25,75.5,266.8
thimbirigasyaya,2017-04-08,32.3,24.6,74.9,262.8
thimbirigasyaya,2017-04-09,32.1,24.4,76.9,258.4
thimbirigasyaya,2017-04-10,32.6,24,74,245.4
thimbirigasyaya,2017-04-11,32.2,24.5,78,233
thimbirigasyaya,2017-04-12,32.1,24,82.3,196.1
thimbirigasyaya,2017-04-13,31.1,24.4,81.7,162.1
thimbirigasyaya,2017-04-14,32.1,24.4,77.7,228.9
thimbirigasyaya,2017-04-15,32.2,25,75.2,250.5
thimbirigasyaya,2017-04-16,32.1,24.8,73,258.8
thimbirigasyaya,2017-04-17,32.2,25.2,73.9,235.3
thimbirigasyaya,2017-04-18,32.1,24.7,72.7,236.9
thimbirigasyaya,2017-04-19,32.1,24.5,71.9,236.2
thimbirigasyaya,2017-04-20,32.1,24.2,72,234.9
thimbirigasyaya,2017-04-21,32.1,24.2,70.7,254.8
thimbirigasyaya,2017-04-22,32.1,24.5,72.9,231.5
thimbirigasyaya,2017-04-23,32.2,25,73.1,230.4
thimbirigasyaya,2017-04-24,33.1,26,77.3,218.6
thimbirigasyaya,2017-04-25,32.2,26,78.5,233.3
thimbirigasyaya,2017-04-26,33.1,24.6,71.9,234.5
thimbirigasyaya,2017-04-27,32.2,24.5,73.2,241.1
thimbirigasyaya,2017-04-28,33.1,25.1,75.9,258.6
thimbirigasyaya,2017-04-29,32.1,25.1,76.1,255.4
thimbirigasyaya,2017-04-30,32.4,24.5,74.2,272
thimbirigasyaya,2017-05-01,32.2,23.8,71.8,247.8
thimbirigasyaya,2017-05-02,32.2,23.6,72.9,260.9
thimbirigasyaya,2017-05-03,32.5,23.5,71.9,232.9
thimbirigasyaya,2017-05-04,32.1,23.8,72.9,265.9
thimbirigasyaya,2017-05-05,33.1,24.3,75.4,248
thimbirigasyaya,2017-05-06,32.1,24.6,81.6,217.8
thimbirigasyaya,2017-05-07,32.2,23.9,79.7,248.2
thimbirigasyaya,2017-05-08,32.3,23.7,78,248.2
thimbirigasyaya,2017-05-09,32.7,24.5,75.7,216.5
thimbirigasyaya,2017-05-10,32.1,25,79.2,235.5
thimbirigasyaya,2017-05-11,32.2,24.7,80.7,209.7
thimbirigasyaya,2017-05-12,32.1,24.9,78.4,236.4
thimbirigasyaya,2017-05-13,32.1,25,76.5,243.3
thimbirigasyaya,2017-05-14,32.1,25.4,78.7,218.2
thimbirigasyaya,2017-05-15,32.1,25.3,75.7,221.3
thimbirigasyaya,2017-05-16,32.9,25.4,75,207
thimbirigasyaya,2017-05-17,32.1,25.4,74.4,211.6
thimbirigasyaya,2017-05-18,31.1,25.3,80.8,111.7
thimbirigasyaya,2017-05-19,30.4,25.4,84.7,188.9
thimbirigasyaya,2017-05-20,31.4,25.3,80,160
thimbirigasyaya,2017-05-21,31.1,25,79.1,161.1
thimbirigasyaya,2017-05-22,31.2,25.3,80,97.7
thimbirigasyaya,2017-05-23,31.1,24.9,76.2,134.6
thimbirigasyaya,2017-05-24,31.2,25.1,81.2,189
thimbirigasyaya,2017-05-25,30.1,24.6,86.2,130.8
thimbirigasyaya,2017-05-26,30.6,25.2,83.6,119.3
thimbirigasyaya,2017-05-27,30.7,25.3,79.5,169.7
thimbirigasyaya,2017-05-28,31.1,25.2,81.2,163.6
thimbirigasyaya,2017-05-29,30.6,25,79.6,186.8
thimbirigasyaya,2017-05-30,29.4,24.4,80.8,126.1
thimbirigasyaya,2017-05-31,30.1,24.1,77.6,111.8
thimbirigasyaya,2017-06-01,30.4,24.6,79.3,142.1
thimbirigasyaya,2017-06-02,30.3,24.2,78.2,116.5
thimbirigasyaya,2017-06-03,30.1,24.5,83.1,167.2
thimbirigasyaya,2017-06-04,30.8,24.5,77.7,224.4
thimbirigasyaya,2017-06-05,30.5,24.9,81.3,167.7
thimbirigasyaya,2017-06-06,30.4,24.8,79.6,208.3
thimbirigasyaya,2017-06-07,29.7,24.4,80.1,127.4
thimbirigasyaya,2017-06-08,31.1,24.6,77.5,227.8
thimbirigasyaya,2017-06-09,30.4,24.3,76.9,222.8
thimbirigasyaya,2017-06-10,30.6,24.3,78.8,203.7
thimbirigasyaya,2017-06-11,30.1,24.3,81.2,186.9
thimbirigasyaya,2017-06-12,30.1,24.4,80.1,209
thimbirigasyaya,2017-06-13,30.1,24.5,78.8,204.8
thimbirigasyaya,2017-06-14,30.1,24.8,83.9,179.2
thimbirigasyaya,2017-06-15,30.1,24.6,83.6,177.5
thimbirigasyaya,2017-06-16,30.1,24.7,83.5,175.6
thimbirigasyaya,2017-06-17,31.1,24.8,82.2,206.4
thimbirigasyaya,2017-06-18,30.1,25.1,80,199.9
thimbirigasyaya,2017-06-19,30.6,25,80.3,168.4
thimbirigasyaya,2017-06-20,31.1,25,79.9,191.9
thimbirigasyaya,2017-06-21,31.1,24.9,80,213.5
thimbirigasyaya,2017-06-22,31.1,24.9,79.6,201.3
thimbirigasyaya,2017-06-23,30.1,24.4,80.9,171.8
thimbirigasyaya,2017-06-24,29.1,24,80,114.8
thimbirigasyaya,2017-06-25,29.1,24.1,81.1,126.9
thimbirigasyaya,2017-06-26,28.9,24.3,84.3,177.6
thimbirigasyaya,2017-06-27,30.7,24.2,85.7,185
thimbirigasyaya,2017-06-28,30.2,23.6,82.1,192.7
thimbirigasyaya,2017-06-29,30.2,24.5,80,224
thimbirigasyaya,2017-06-30,31,24.7,79.5,238.6
thimbirigasyaya,2017-07-01,30.2,24.5,77.8,188.1
thimbirigasyaya,2017-07-02,30.1,24.1,77,204.1
thimbirigasyaya,2017-07-03,30.1,23.8,75.7,221.7
thimbirigasyaya,2017-07-04,30.6,23.8,74.4,240.3
thimbirigasyaya,2017-07-05,30.4,24.2,76,235.6
thimbirigasyaya,2017-07-06,30.6,24.4,76.7,213.4
thimbirigasyaya,2017-07-07,30.1,24.5,78.1,210.5
thimbirigasyaya,2017-07-08,30.1,24.4,78.5,179.1
thimbirigasyaya,2017-07-09,29.1,23.9,82.2,148.2
thimbirigasyaya,2017-07-10,29.1,23.8,82.1,172.5
thimbirigasyaya,2017-07-11,30.1,23.9,78.3,217.3
thimbirigasyaya,2017-07-12,30.1,24.1,77,220.6
thimbirigasyaya,2017-07-13,30.1,24.4,78.6,212.5
thimbirigasyaya,2017-07-14,31.1,24.4,77.6,201.4
thimbirigasyaya,2017-07-15,30.4,24.3,77.1,202.1
thimbirigasyaya,2017-07-16,30.1,24.5,79.4,200.3
thimbirigasyaya,2017-07-17,31.1,24.5,77.5,204.1
thimbirigasyaya,2017-07-18,30.1,24.4,78.4,201.8
thimbirigasyaya,2017-07-19,30.1,24.1,82.1,173.8
thimbirigasyaya,2017-07-20,31.1,24.4,77.1,232.3
thimbirigasyaya,2017-07-21,31.1,24.1,80.3,209.2
thimbirigasyaya,2017-07-22,31.1,24,75.7,215.9
thimbirigasyaya,2017-07-23,30.7,24.1,74.5,199.1
thimbirigasyaya,2017-07-24,30.4,23.9,73.6,235.1
thimbirigasyaya,2017-07-25,31.1,24.3,74.5,221.2
thimbirigasyaya,2017-07-26,30.2,24.4,76.3,224.2
thimbirigasyaya,2017-07-27,30.3,24.5,78.3,219.9
thimbirigasyaya,2017-07-28,30.9,24,76.4,204.9
thimbirigasyaya,2017-07-29,30.1,23.9,76,189.9
thimbirigasyaya,2017-07-30,30.9,24.2,77.1,183.9
thimbirigasyaya,2017-07-31,30.4,24.6,80.9,168.3
thimbirigasyaya,2017-08-01,30.7,24.1,78.9,192.3
thimbirigasyaya,2017-08-02,30.6,24.2,76.9,206.7
thimbirigasyaya,2017-08-03,31,24.1,76.2,227.3
thimbirigasyaya,2017-08-04,30.4,24.1,76.9,206.3
thimbirigasyaya,2017-08-05,30.1,24.3,77.5,226.8
thimbirigasyaya,2017-08-06,30.1,23.7,76.9,158.7
thimbirigasyaya,2017-08-07,29.1,24.2,78.9,175.7
thimbirigasyaya,2017-08-08,30.1,23.8,77.9,178.1
thimbirigasyaya,2017-08-09,30.1,24.1,77.8,186.5
thimbirigasyaya,2017-08-10,30.1,24,78.2,179
thimbirigasyaya,2017-08-11,30.1,23.5,76.6,204.8
thimbirigasyaya,2017-08-12,30.2,23.1,76.3,214.1
thimbirigasyaya,2017-08-13,29.4,24.3,82.5,193.2
thimbirigasyaya,2017-08-14,29.4,23.8,79.7,172.7
thimbirigasyaya,2017-08-15,30.4,23.7,76,237.4
thimbirigasyaya,2017-08-16,30.6,23.4,76.7,197.2
thimbirigasyaya,2017-08-17,31.1,23.8,76.6,207.6
thimbirigasyaya,2017-08-18,29.1,24.4,84.9,147.3
thimbirigasyaya,2017-08-19,29.6,24.1,79.5,179.2
thimbirigasyaya,2017-08-20,30.1,24.3,82.5,223.7
thimbirigasyaya,2017-08-21,30.1,24,78.4,234.5
thimbirigasyaya,2017-08-22,29.6,24,79.1,160.3
thimbirigasyaya,2017-08-23,30.1,24.1,79.1,201.2
thimbirigasyaya,2017-08-24,30.1,24.4,79.4,204.3
thimbirigasyaya,2017-08-25,30.2,24.3,78.5,237.1
thimbirigasyaya,2017-08-26,30.4,24.1,78.1,257.6
thimbirigasyaya,2017-08-27,30.1,24.3,77.8,231.4
thimbirigasyaya,2017-08-28,29.1,24,80.3,189.1
thimbirigasyaya,2017-08-29,30.1,23.9,78.5,209.2
thimbirigasyaya,2017-08-30,30.6,23.9,76.7,222.1
thimbirigasyaya,2017-08-31,30.2,24.4,78.5,202.6
thimbirigasyaya,2017-09-01,30.2,24.7,84.8,182.5
thimbirigasyaya,2017-09-02,31.1,23.6,81.7,224.2
thimbirigasyaya,2017-09-03,28.1,24.3,83.6,128.6
thimbirigasyaya,2017-09-04,30.4,24.6,80.6,182.1
thimbirigasyaya,2017-09-05,29.2,24.5,86.9,161
thimbirigasyaya,2017-09-06,30.1,24.2,85.4,184.1
thimbirigasyaya,2017-09-07,27.2,23.8,91.4,114.7
thimbirigasyaya,2017-09-08,28.7,23.8,86.6,160.6
thimbirigasyaya,2017-09-09,29.7,24,82.9,145.7
thimbirigasyaya,2017-09-10,30.1,24.2,80.9,169.4
thimbirigasyaya,2017-09-11,30.4,24.1,80.5,223.8
thimbirigasyaya,2017-09-12,31.3,24.1,80.1,225
thimbirigasyaya,2017-09-13,28.1,23.9,89.6,176.9
thimbirigasyaya,2017-09-14,30.1,23,83.8,188.4
thimbirigasyaya,2017-09-15,30.4,23.7,81.7,236
thimbirigasyaya,2017-09-16,30.6,24.3,78.7,241.9
thimbirigasyaya,2017-09-17,30.1,24.2,78.5,170.1
thimbirigasyaya,2017-09-18,30.1,24.7,79.8,205.2
thimbirigasyaya,2017-09-19,30.6,24.2,77.6,251.1
thimbirigasyaya,2017-09-20,30.6,24.2,77.3,220.1
thimbirigasyaya,2017-09-21,30.4,23.5,76.6,215.5
thimbirigasyaya,2017-09-22,30.4,23.5,74.4,243.7
thimbirigasyaya,2017-09-23,30.4,23.6,76.9,234.6
thimbirigasyaya,2017-09-24,30.2,23.8,75.6,220.8
thimbirigasyaya,2017-09-25,30.1,24,81.6,180
thimbirigasyaya,2017-09-26,29.1,24.3,85.1,179.2
thimbirigasyaya,2017-09-27,28.1,24.4,87.5,177.5
thimbirigasyaya,2017-09-28,30.7,24.2,80.5,210
thimbirigasyaya,2017-09-29,30.4,23.7,77.5,266.2
thimbirigasyaya,2017-09-30,30.4,24.5,80.6,222.2
thimbirigasyaya,2017-10-01,30.1,24.3,81.7,216.3
thimbirigasyaya,2017-10-02,30.7,24.3,82.2,206.3
